HP\hp-pc|SynciosDeviceService.exe|3220|4.9921875
|EMON.EXE|3372|9.08984375
HP\hp-pc|GoogleDriveFS.exe|3384|12.4765625
HP\hp-pc|chrome.exe|3432|46.3984375
HP\hp-pc|chrome.exe|3464|101.51171875
|WmiPrvSE.exe|3548|13.5703125
|WUDFHost.exe|3564|22.74609375
|WmiPrvSE.exe|3584|9.859375
HP\hp-pc|PROCES~2.EXE|3588|8.29296875
HP\hp-pc|OPBHOBrokerDsktop.exe|3636|2.38671875
|GoogleCrashHandler.exe|3800|1.328125
|svchost.exe|3868|0.8828125
|LMS.exe|3992|3.96484375
|HPSupportSolutionsFrameworkService.exe|3996|26.7421875
HP\hp-pc|chrome.exe|4168|16.88671875
HP\hp-pc|CoolSense.exe|4236|1.8828125
|hpqwmiex.exe|4244|1.57421875
HP\hp-pc|YouCamService.exe|4248|4.43359375
HP\hp-pc|chrome.exe|4356|9.01953125
HP\hp-pc|concentr.exe|4388|9.4921875
|opvapp.exe|4416|1.86328125
HP\hp-pc|igfxEM.exe|4424|3.39453125
HP\hp-pc|igfxHK.exe|4496|1.94140625
HP\hp-pc|GoogleDriveFS.exe|4508|25.9140625
HP\hp-pc|nvtray.exe|4520|3.5078125
HP\hp-pc|SynTPHelper.exe|4632|0.76953125
HP\hp-pc|NvBackend.exe|4708|10.0234375
HP\hp-pc|HPMSGSVC.exe|4760|1.66796875
HP\hp-pc|jucheck.exe|4800|3.97265625
|SearchIndexer.exe|4924|29.3203125
HP\hp-pc|OPBHOBroker.exe|5004|2.1796875
HP\hp-pc|chrome.exe|5136|21.6953125
HP\hp-pc|jusched.exe|5192|4.1953125
HP\hp-pc|androidnotifier.exe|5276|1.22265625
HP\hp-pc|AuthManSvr.exe|5372|5.546875
HP\hp-pc|NPDATABKP.EXE|5492|2.46484375
HP\hp-pc|pycharm64.exe|5552|1875.5625
HP\hp-pc|chrome.exe|5628|50.62109375
HP\hp-pc|Receiver.exe|5668|10.8203125
HP\hp-pc|NPAV4.EXE|5724|18.03515625
HP\hp-pc|adb.exe|5772|1.70703125
HP\hp-pc|wfcrun32.exe|6044|4.40234375
|audiodg.exe|6148|37.7265625
HP\hp-pc|SettingSyncHost.exe|6316|11.515625
|APCONSVC.EXE|6400|9.23828125
HP\hp-pc|crashpad_handler.exe|6428|1.19140625
HP\hp-pc|GoogleDriveFS.exe|6524|11.49609375
HP\hp-pc|chrome.exe|6580|45.27734375
HP\hp-pc|chrome.exe|6640|76.7734375
HP\hp-pc|GoogleDriveFS.exe|6688|12.8984375
HP\hp-pc|GoogleDriveFS.exe|6776|18.22265625
HP\hp-pc|conhost.exe|6812|1.07421875
HP\hp-pc|unsecapp.exe|6884|1.73046875
HP\hp-pc|GoogleDriveFS.exe|6976|29.94921875
HP\hp-pc|chrome.exe|6980|176.8515625
HP\hp-pc|chrome.exe|6996|16.73828125
HP\hp-pc|chrome.exe|7000|7.21484375
|NPAVIDS.EXE|7020|6.26953125
HP\hp-pc|chrome.exe|7200|21.1484375
HP\hp-pc|conhost.exe|7216|1.1484375
HP\hp-pc|GZIP.EXE|7256|0.85546875
|taskhost.exe|7328|18.453125
HP\hp-pc|chrome.exe|7400|30.390625
HP\hp-pc|chrome.exe|7460|70.8515625
HP\hp-pc|cmd.exe|7536|1.5859375
HP\hp-pc|chrome.exe|7608|22.48046875
HP\hp-pc|ZVMOUNT.EXE|7624|2.4765625
HP\hp-pc|chrome.exe|7824|16.79296875
|conhost.exe|7888|0.68359375
HP\hp-pc|chrome.exe|7908|23.32421875
HP\hp-pc|chrome.exe|7920|121.140625
HP\hp-pc|chrome.exe|7992|20.15234375
HP\hp-pc|SnippingTool.exe|8068|2.83203125
HP\hp-pc|chrome.exe|8448|71.65625
HP\hp-pc|Zoom.exe|8644|233.359375
HP\hp-pc|chrome.exe|8708|15.27734375
HP\hp-pc|chrome.exe|8732|57.48046875
HP\hp-pc|CptHost.exe|8788|5.8984375
HP\hp-pc|chrome.exe|9396|18.1640625
HP\hp-pc|RuntimeBroker.exe|9464|4.66015625
HP\hp-pc|chrome.exe|9728|61.453125
|dllhost.exe|9836|1.91796875
HP\hp-pc|fsnotifier.exe|9900|0.38671875
HP\hp-pc|conhost.exe|9912|0.77734375
|ZVMonNt.exe|10336|26.59375
HP\hp-pc|chrome.exe|10588|27.58984375
HP\hp-pc|chrome.exe|11012|19.78125
HP\hp-pc|chrome.exe|11108|16.9375
HP\hp-pc|chrome.exe|11628|16.87109375
HP\hp-pc|chrome.exe|11944|16.828125
HP\hp-pc|chrome.exe|12180|30.0234375
HP\hp-pc|chrome.exe|12224|106.14453125
HP\hp-pc|chrome.exe|12456|17.0
|NPDEW.EXE|12532|0.83203125
HP\hp-pc|chrome.exe|12552|17.875
HP\hp-pc|chrome.exe|12852|32.89453125
HP\hp-pc|chrome.exe|12860|16.8203125
|taskeng.exe|13048|1.2578125
HP\hp-pc|chrome.exe|13124|18.22265625
HP\hp-pc|python.exe|14104|137.8359375
HP\hp-pc|chrome.exe|14296|13.1953125
